created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Fri Aug 25 17:45:12 +0000 2023;1695130215402627321;"-ness punya cwo yg pinter masak privilege bgt njir, masa weekend selalu di bikinin bento isi masakan dia semua. Mana masakannya beneran enak semua😭 kalah bgt masakan aku.";0;5;0;24;in;1187284958370398209;1695130215402627321;unnesmenfess;https://twitter.com/unnesmenfess/status/1695130215402627321
Fri Aug 25 17:36:55 +0000 2023;1695128132918055232;"Cocok banget jam segini buat nangis -ness";0;6;0;3;in;1187284958370398209;1695128132918055232;unnesmenfess;https://twitter.com/unnesmenfess/status/1695128132918055232
Fri Aug 25 17:33:23 +0000 2023;1695127244417765827;"Ada yang mau ngelamun di antariksa? -ness";0;5;0;3;in;1187284958370398209;1695127244417765827;unnesmenfess;https://twitter.com/unnesmenfess/status/1695127244417765827
Fri Aug 25 17:28:32 +0000 2023;1695126024487612732;"-ness emang biasanya gitu ya kalau kitanya terlalu sayang ama cowo malah cowonya ngelunjak?";1;13;0;7;in;1187284958370398209;1695126024487612732;unnesmenfess;https://twitter.com/unnesmenfess/status/1695126024487612732
Fri Aug 25 17:05:29 +0000 2023;1695120223295435252;"-ness info jastip DONGGG.. lapar banget";0;5;0;0;in;1187284958370398209;1695120223295435252;unnesmenfess;https://twitter.com/unnesmenfess/status/1695120223295435252
Fri Aug 25 17:04:56 +0000 2023;1695120082488431053;"-ness air di kos kalian mati gk?";0;4;0;0;in;1187284958370398209;1695120082488431053;unnesmenfess;https://twitter.com/unnesmenfess/status/1695120082488431053
Fri Aug 25 17:03:46 +0000 2023;1695119791311446494;"dijual karna mau ganti hp ya, masi like new bgt semua masi lancar";0;0;0;0;in;1255410680120958980;1695118219097559235;bekindyyy;https://twitter.com/bekindyyy/status/1695119791311446494
Fri Aug 25 16:59:18 +0000 2023;1695118667279953960;"-jualaness yuu bisa nego, yang minat langsung komen aja nanti aku dm, ambil di kos yaa, soalnya aku ga bawa motor, makasii https://t.co/roS8ntvzj2";0;12;0;3;in;1187284958370398209;1695118667279953960;unnesmenfess;https://twitter.com/unnesmenfess/status/1695118667279953960
Fri Aug 25 16:58:16 +0000 2023;1695118406985691450;"-Jualaness Kalo aku open PO parfum the body shop ada yang minat ga ya??? Just 70k. Komen aja yg minat nnti ku dm. Makasiii";0;0;0;0;in;1187284958370398209;1695118406985691450;unnesmenfess;https://twitter.com/unnesmenfess/status/1695118406985691450
Fri Aug 25 16:57:31 +0000 2023;1695118219097559235;"wts! iPhone 11 128Gb (white) EX IBOX ERAFONE  ✅ pemakaian cewe, baru 3 bulan, like new ✅ bh 98% masi awet bgt  8,1 juta harga asli 9juta + garansi erafone (350k) garansi ibox, garansi erafone✅ sampe bulan mei 2024  cod pati-semarang, shopee bisa minat https://t.co/QHpcVZWAwk https://t.co/xGzsvNRC8u";2;4;2;13;in;1255410680120958980;1695118219097559235;bekindyyy;https://twitter.com/bekindyyy/status/1695118219097559235
Fri Aug 25 16:55:43 +0000 2023;1695117765433295276;"@fwe_ooo @unnesmenfess cdm ka";0;1;0;0;it;1255410680120958980;1695111141113135453;bekindyyy;https://twitter.com/bekindyyy/status/1695117765433295276
Fri Aug 25 16:54:45 +0000 2023;1695117520263688280;"-jualaness ayo yang mau cari makeup wisuda priode september-oktober bisa bgt masih ada slot!🌷 https://t.co/3YMk8BQyVS";0;1;0;2;in;1187284958370398209;1695117520263688280;unnesmenfess;https://twitter.com/unnesmenfess/status/1695117520263688280
Fri Aug 25 16:54:10 +0000 2023;1695117374603841852;"-jualaness dibeli yuk preloved dress aku hanya 50k aja aku anter sm depan kos tb: 162 cm bb: 45 kg https://t.co/F4hZS1CVBm";0;0;0;0;in;1187284958370398209;1695117374603841852;unnesmenfess;https://twitter.com/unnesmenfess/status/1695117374603841852
Fri Aug 25 16:51:08 +0000 2023;1695116612146442353;"halo -ness save aja dulu yuk https://t.co/mLEPc4Ankr";0;0;0;11;in;1187284958370398209;1695116612146442353;unnesmenfess;https://twitter.com/unnesmenfess/status/1695116612146442353
Fri Aug 25 16:49:32 +0000 2023;1695116207622586528;"-ness saran dong guyss klo keluarganya dtg ke semarang enaknya diajakin jalan-jalan kemana ya? yg ramah anak kecil juga ya";0;9;0;18;in;1187284958370398209;1695116207622586528;unnesmenfess;https://twitter.com/unnesmenfess/status/1695116207622586528
Fri Aug 25 16:49:19 +0000 2023;1695116154212376640;"-jualaness new masih segelan elvicto brightening serum 150k ajaa free buku panduan elvicto. yg mau rep aja ya nanti sender dm https://t.co/qgwDt9kskh";0;0;0;0;in;1187284958370398209;1695116154212376640;unnesmenfess;https://twitter.com/unnesmenfess/status/1695116154212376640
Fri Aug 25 16:48:13 +0000 2023;1695115877111460171;"-jualaness ada yang mau beli vidio platinum private ga? 19k aja nih buat sebulan, dijual krn kakakku dah beli 😭";0;0;0;1;in;1187284958370398209;1695115877111460171;unnesmenfess;https://twitter.com/unnesmenfess/status/1695115877111460171
